id,published_date,title,isbn,price
129,2/23/2011 0:00,B.O.C.A.H.  #2,0,20000
130,2/23/2011 0:00,Seer The Genchildren #2,0,20000
133,3/2/2011 0:00,Sky Blue Beach #3,0,20000
135,3/2/2011 0:00,Spring Love,0,20000
138,3/2/2011 0:00,Confucious #6,0,20000
140,3/2/2011 0:00,Monika 138,0,20000
141,3/9/2011 0:00,Kaicho&#039;s Kitten,0,20000
142,3/9/2011 0:00,Golden Age #13,0,20000
143,3/9/2011 0:00,Neon Genesis Evangelion #11,0,20000
144,3/9/2011 0:00,If Only You Were Here,0,20000
149,3/16/2011 0:00,Electric Daisy #7,0,20000
150,3/16/2011 0:00,Born To Cook #7,0,20000
151,3/16/2011 0:00,Alive #21 (END),0,20000
152,3/16/2011 0:00,My Egoist Teacher,0,20000
153,3/16/2011 0:00,"Pure Love Kamikaze Captain #13	(END)",0,20000
157,3/23/2011 0:00,Blizard Axel #10,0,20000
158,3/23/2011 0:00,"Go Hiromi Go # 8	(END)",0,20000
159,3/23/2011 0:00,Magical X Miracle #3,0,20000
160,3/23/2011 0:00,Bleach #38,0,20000
161,3/23/2011 0:00,Meet the Banchou #4,0,20000
162,3/23/2011 0:00,School Crisis,0,20000
166,3/30/2011 0:00,Bleach #39,0,20000
167,3/30/2011 0:00,My Sweet Kaicho #10,0,20000
168,3/30/2011 0:00,Together in Love #2,0,20000
169,3/30/2011 0:00,My Kingdom 01,0,20000
170,3/30/2011 0:00,Ultramix Collection #1,0,20000
173,3/30/2011 0:00,Rival Next Door #2,0,20000
174,3/30/2011 0:00,Love in the Sky #2,0,20000
183,4/24/2011 22:36,Monika #139,0,20000
184,3/30/2011 0:00,Koloni Jagoan: THE DREAMCATCHERS,0,20000
185,3/30/2011 0:00,Koloni Jagoan: 1000 GIGA VOLTS,1.23457E+19,20000
219,5/25/2011 0:00,Neon Genesis Evangelion Ironmaiden 2nd #5,9.78602E+12,20000
220,5/25/2011 0:00,Shanaou Yoshitsune Genpei War #12,9.78602E+12,20000
191,5/4/2011 0:00,Aoizaka Baseball Club #19,,20000
192,5/4/2011 0:00,Magical X Miracle #5,,20000
193,5/4/2011 0:00,Give Me All Your Love #1,,20000
194,5/4/2011 0:00,Give Me All Your Love #2 (END),,20000
198,5/11/2011 0:00,Meet the Banchou #5,,20000
199,5/11/2011 0:00,Out Code #2,9.78602E+12,20000
200,5/11/2011 0:00,Prince X Princess # 2,9.78602E+12,20000
201,5/11/2011 0:00,Pudding in Love #1,9.78602E+12,20000
205,5/18/2011 0:00,Millennium Snow #1,9.78602E+12,20000
206,5/18/2011 0:00,Millennium Snow #2,9.78602E+12,20000
207,5/18/2011 0:00,Together in Love #3,9.78602E+12,20000
208,5/18/2011 0:00,My Life #2,9.78602E+12,20000
209,5/18/2011 0:00,Lieru&#039;s Love Power #1,9.78602E+12,20000
210,5/18/2011 0:00,Lieru&#039;s Love Power #2,9.78602E+12,20000
211,5/18/2011 0:00,Ibu,9.78602E+12,20000
212,5/18/2011 0:00,I Love Food and Karen-Chan,9.78602E+12,20000
213,5/18/2011 0:00,Flying Ice Angel,9.78602E+12,20000
214,5/18/2011 0:00,"Color of Sky, Color of Love",9.78602E+12,20000
234,7/7/2010 13:30,Dawn Aria  Volume.3,9.78979E+12,20000
222,5/25/2011 0:00,To Love a Cool Boy,9.78602E+12,20000
223,5/25/2011 0:00,My Boyfriend in 16,9.78602E+12,20000
224,5/25/2011 0:00,Beauty Pop #10,9.78602E+12,20000
225,5/25/2011 0:00,Moriko in The Wonder Forest,9.78602E+12,20000
226,5/25/2011 0:00,Love Trick,9.78602E+12,20000
227,5/25/2011 0:00,Catwalk Romance,9.78602E+12,20000
228,5/25/2011 0:00,Jun X Sensation #5,9.78602E+12,20000
232,5/25/2011 0:00,Himegirl Attack,9.78602E+12,20000
235,7/7/2010 16:59,ELECTRIC DAISY  Volume.5,9.78979E+12,20000
240,7/7/2010 13:12,Gorgeous Twins,9.78979E+12,20000
241,7/7/2010 13:40,Love Letter,9.78979E+12,20000
242,7/7/2010 13:58,MEET THE BANCHOU Vol. 3,9.78979E+12,20000
243,7/7/2010 14:36,RASETSUÃ¢â‚¬â„¢S FLOWER  Volume.6,9.78979E+12,20000
244,7/7/2010 15:05,"SayakaÃ¢â‚¬â„¢s Special Attack, Big Victory!",9.78979E+12,20000
247,7/14/2010 21:58,GO! HIROMI GO!  Volume.01,9.78979E+12,20000
249,7/21/2010 23:48,THE PRINCESS BOUQUET Volume.3,9.78979E+12,20000
250,7/21/2010 0:09,Sakura Wars #9,9.78979E+12,20000
252,7/21/2010 16:51,Female WolfÃ¢â‚¬â„¢s BOY vol. 1,9.78979E+12,20000
253,7/28/2010 23:36,Happy Cafe #15,9.78979E+12,20000
254,7/21/2010 23:58,IDOL SHOPPING vol. 1,9.78979E+12,20000
255,7/28/2010 0:31,INNOCENT DRAGON #6,7.98979E+12,20000
257,6/4/2011 1:23,Sandwich Girl vol. 1,9.78979E+12,20000
259,7/21/2010 2:02,UGLY DUCKLING BECOME SWAN #1,9.78979E+12,20000
260,8/4/2010 15:08,BLEACH #31,9.78979E+12,20000
262,7/4/2010 15:54,Sejejak Harap,9.78979E+12,20000
263,8/4/2010 22:43,THE STRAWBERRY MARSHMALLOW 6,9.78979E+12,20000
265,8/4/2010 12:05,Triple Honey,9.78979E+12,20000
266,8/4/2010 16:43,WIZARD IN JULY,9.78979E+12,20000
268,8/4/2010 17:56,"YOWAMUSHI PEDAL, GO! Vol. 8",9.78979E+13,20000
269,8/11/2010 0:09,BATTLE BRAWLERS BAKUGAN 9,9.78979E+12,20000
270,8/11/2010 0:16,BLEACH vol. 32,9.78979E+12,20000
271,6/1/2011 0:00,Bleach #40,9.78602E+12,20000
273,6/1/2011 0:00,Glasses Boy Fans Club,9.78602E+12,20000
274,6/1/2011 0:00,"Hai, Miiko! #23",,20000
275,6/1/2011 0:00,Heroine Complex,9.78602E+12,20000
276,6/1/2011 0:00,Love Class,9.78602E+12,20000
277,6/1/2011 0:00,Love Samurai,9.78602E+12,20000
278,6/1/2011 0:00,Magical X Miracle #6  (END),9.78602E+12,20000
279,6/1/2011 0:00,Monika #141,9.78602E+12,20000
281,6/1/2011 0:00,My Tiger Boy #1,9.78602E+12,20000
282,6/1/2011 0:00,My Tiger Boy #2 (END),9.78602E+12,20000
283,6/1/2011 0:00,Out Code #3 (END),9.78602E+12,20000
285,6/1/2011 0:00,Seiyuu-Ka! Lovely Voice #1,9.78602E+12,20000
286,6/1/2011 0:00,Sky Blue Beach #5,9.78602E+12,20000
290,6/8/2011 0:00,Love So Life #4,9.78602E+12,20000
291,6/8/2011 0:00,Meet the Banchou #6,9.78602E+12,20000
292,6/8/2011 0:00,My Devilish Love,9.78602E+12,20000
294,6/8/2011 0:00,Petualangan Hebring,9.78602E+12,20000
297,6/8/2011 0:00,SOS After School,9.78602E+12,20000
302,6/15/2011 0:00,Bleach #41,9.78602E+12,20000
303,6/15/2011 0:00,Just Love Me!,9.78602E+12,20000
304,6/15/2011 0:00,Miracle Kiss,9.78602E+12,20000
306,6/15/2011 0:00,Naughty Boyfriend,9.78602E+12,20000
309,6/22/2011 0:00,Aoizaka Baseball Club #20,9.78602E+12,20000
310,6/22/2011 0:00,Film Girl #1,9.78602E+12,20000
312,6/22/2011 0:00,My Life #3,9.78602E+12,20000
313,6/22/2011 0:00,Neon Genesis Evangelion Ironmaiden 2nd # 6 (END),9.78602E+12,20000
315,6/22/2011 0:00,Pudding in Love #2,9.78602E+12,20000
316,6/22/2011 0:00,Shanaou Yoshitsune Genpei War #13,9.78602E+12,20000
317,6/22/2011 0:00,Song of Love #8 (END),9.78602E+12,20000
319,6/22/2011 0:00,When Love Is Blooming,9.78602E+12,20000
320,6/29/2011 23:31,My Kingdom 03,9.78602E+12,20000
321,8/11/2010 0:42,CONFUCIUS  Volume 2,9.78979E+12,20000
322,8/11/2010 10:59,GO! HIROMI GO!  Volume.2,9.78979E+12,20000
323,8/11/2010 11:19,IJIME â€“ The Invisible Malice,9.78979E+12,20000
324,7/6/2011 12:00,Sky Blue Beach #6 (tamat),9.78602E+12,20000
325,7/6/2011 12:00,Let Me Kiss You,9.78602E+12,20000
329,7/5/2010 0:27,"AH, DEAR BANCHOU! Volume.5",9.78979E+12,20000
330,7/28/2010 0:58,BECAUSE I LOVE YOU  Volume.1,9.78979E+13,20000
331,7/28/2010 12:56,BLEACH  Volume30,9.78979E+12,20000
334,7/28/2011 0:03,DRAGON?GIRL  #5,9.78979E+12,20000
347,7/13/2011 12:00,Meet The Banchou 7,9.78602E+12,20000
348,7/13/2011 12:00,Love Button 2,9.78602E+12,20000
349,7/13/2011 12:00,The Love Helper,9.78602E+12,20000
350,7/13/2011 12:00,My Lovely Class Leader 1,9.78602E+12,20000
351,7/13/2011 12:00,Seiyuu-ka!Lovely Voice 2,9.78602E+12,20000
352,7/13/2011 12:00,Ultramix Collection 2,9.78602E+12,20000
353,7/13/2011 12:00,Last Summer Cinema 1,9.78602E+12,20000
354,7/13/2011 12:00,Love So Life 5,9.78602E+12,20000
360,7/28/2010 1:14,Satu atap,9.78979E+12,20000
361,7/28/2010 1:24,SHANAOU YOSHITSUNE GENPEI WAR  Volume 4,9.78979E+12,20000
362,7/28/2010 1:45,Tell Me One Million Times  Volume 1,9.78979E+12,20000
364,7/28/2010 21:55,The Impeccable Twins â€“ Final Chapters,9.78979E+12,20000
366,7/28/2010 22:32,YOU CANÂ&#039;T DISAPPEAR FROM ME  Volume 1,9.78979E+12,20000
367,8/11/2010 10:52,MIRACLE BALL  Volume 10,9.78979E+12,20000
368,8/11/2010 21:46,SPARKLING GINGACHOU 10,9.78979E+12,20000
369,8/11/2010 21:57,SUGAR FAMILY Vol. 2,9.78979E+12,20000
371,8/18/2010 15:07,A Badboy Drinks Tea 7,9.78979E+12,20000
374,7/20/2011 22:18,Electric Daisy #8,9.78602E+12,20000
375,7/20/2011 22:22,Namida Usagi_Tears of First Love #2,9.78602E+12,20000
376,7/20/2011 22:25,My Beautiful Model,9.78602E+12,20000
379,8/18/2010 22:45,Female Wolfâ€™s BOY vol. 2,9.78979E+12,20000
383,7/20/2011 23:35,Love Arrow,9.78602E+12,20000
386,7/20/2011 23:44,Love Me,9.78602E+12,20000
385,7/20/2011 23:42,3 Colors Signal,97860221819,20000
387,7/20/2011 23:46,Magical Sweet Mermaid,9.78602E+12,20000
388,7/20/2011 23:48,Sweet Words no Love,97860221529,20000
389,7/20/2011 23:49,St Valentines Bodyguard,9.78602E+12,20000
390,7/27/2011 23:56,Shanao Yoshitsune Genpei war #14,9.78602E+12,20000
391,7/27/2011 23:58,My Life #4,9.78602E+12,20000
392,7/27/2011 23:59,Chery #55,9.78602E+12,20000
402,8/18/2010 1:06,Ugly Duckling Become Swan 2,9.78979E+12,20000
403,8/3/2011 14:08,Together in Love #4,9.78602E+12,20000
404,8/3/2011 14:10,"We Love You,Shiro!",9.78602E+12,20000
405,8/3/2011 14:11,Last Summer Cinema #2,9.78602E+12,20000
411,8/3/2011 14:37,Koloni Jagoan #4,9.78602E+12,20000
412,8/3/2011 14:54,Pelangi di Naungan Mentari,9.78602E+12,20000
413,8/3/2011 14:57,XOL : The exolight 1,9.78602E+12,20000
414,8/25/2010 17:37,Cermin Putih,9.78979E+12,20000
417,8/25/2010 23:50,Female Wolfâ€™s BOY vol. 3,9.78979E+12,20000
421,8/25/2010 9:47,Garudaboi 2,9.78979E+12,20000
422,8/25/2010 9:58,GOLDEN AGE Vol.11,9.78979E+12,20000
427,8/10/2011 12:00,My lovely Class Leader #2,9.78602E+12,20000
428,8/10/2011 12:00,Meet The Banchou 08,9.78602E+12,20000
429,8/10/2011 12:00,My lfe #5,9.78602E+12,20000
430,8/10/2011 12:00,Love Button #3,9.78602E+12,20000
431,8/10/2011 12:00,Cherry is Everywhere #2,9.78602E+12,20000
432,8/10/2011 12:00,Princess Gal Paradise #2,9.78602E+12,20000
433,8/10/2011 12:00,Spray King #1,9.78602E+12,20000
444,8/16/2011 13:20,Flower of Queen #2,9.78602E+12,20000
445,8/16/2011 13:26,Kitchen Palette #1,9.78602E+12,20000
446,8/16/2011 13:28,Love at sakura Dormitory,9.78602E+12,20000
447,8/16/2011 13:29,Kumpulan Cerita Terbaik Miiko #4,9.78602E+12,20000
448,8/16/2011 13:35,Pudding in Love #3,9.78602E+12,20000
449,8/16/2011 13:37,Namida Usagi_Tears of First Love #3,9.78602E+12,20000
450,8/16/2011 13:40,Shanaou Yoshitsune Genpei War #15,9.78602E+12,20000
451,8/16/2011 13:44,My Dearest Pochi #1,9.78602E+12,20000
452,8/16/2011 13:46,"Love,romance,and The World #1",9.78602E+12,20000
453,8/16/2011 13:55,Perfect Boy Falls in love,9.78602E+12,20000
454,8/16/2011 14:03,Seiyuu-ka!Lovely Voice #3,9.78602E+12,20000
461,8/18/2011 22:25,Song for My Sweet Home #2,9.78602E+12,20000
458,8/16/2011 13:26,Moon Fighters #1,9.78602E+12,20000
462,8/18/2011 23:03,A Witch Who Looks for Love,9.78602E+12,20000
463,8/18/2011 23:05,Love in The Sky #3,9.78602E+12,20000
464,8/18/2011 23:06,Chocolate Magic,9.78602E+12,20000
465,8/18/2011 23:07,Lovely Lesson Hair Make Episode,9.78602E+12,20000
466,8/18/2011 23:09,Ultra Z Class,9.78602E+12,20000
467,8/18/2011 23:11,Doctors Gentle Love,9.78602E+12,20000
468,8/18/2011 23:13,Honey Love Dandy Teacher,9.78602E+12,20000
469,8/18/2011 23:14,Ijime-If I have Enough Courage,9.78602E+12,20000
470,8/18/2011 23:16,Invicible Lover,9.78602E+12,20000
471,8/18/2011 23:17,Secret Kiss,9.78602E+12,20000
472,8/18/2011 23:18,Honey Love,9.78602E+12,20000
476,9/1/2010 12:43,A Badboy Drinks Tea 8,9.78979E+12,20000
492,9/9/2010 12:32,Miracle Ball 11,9.78979E+12,20000
493,9/9/2010 12:37,Shinobi Life 8,9.78979E+12,20000
494,9/14/2011 16:05,"Sayaka,The Unbeatable Yankee Girl",9.78602E+12,20000
495,9/14/2011 16:17,My Perfect Private Teacher,9.78602E+12,20000
496,9/14/2011 16:19,"Yona,The girl Standing in the Blush of Dawn 01",9.78602E+12,20000
497,9/9/2011 16:21,Love so Life 06,9.78602E+12,20000
498,9/14/2011 16:19,I&#039;ve Loved You Since So Long,9.78602E+12,20000
499,9/14/2011 16:23,Princess Gal Paradise 03,9.78602E+12,20000
504,9/1/2010 0:18,The Minami Family 6,9.78979E+12,20000
506,9/1/2010 0:42,Ugly Duckling Become Swan 3,9.78979E+12,20000
507,9/1/2010 0:46,You Can&#039;t Disappear from Me 3 of 4,9.78979E+12,20000
511,9/22/2010 19:50,Go! Hiromi Go! 3,9.78979E+12,20000
512,9/22/2010 19:57,Graffiti of Love,9.78979E+12,20000
513,9/22/2010 20:29,Idol Shopping 3,9.78979E+12,20000
514,9/22/2010 20:32,Kimi Ga Suki - I Love You - 1 of 3,9.78979E+12,20000
515,9/22/2010 20:40,Love So Life 1,9.78979E+12,20000
517,9/22/2010 21:04,My Dinosaur Dentis,9.78979E+12,20000
518,9/22/2010 14:58,Oresama Teacher 2,9.78979E+12,20000
519,9/22/2010 15:02,Salon for a Broken Heart,9.78979E+12,20000
520,9/21/2011 21:30,Kitchen Palette 02,9.78602E+12,20000
521,9/21/2011 21:33,Spray King 02,9.78602E+12,20000
522,9/21/2011 21:34,My Lovely Class Leader 03,9.78602E+12,20000
523,9/21/2011 21:36,Love in The Sky 04,9.78602E+12,20000
524,9/21/2011 21:37,Seiyuu-Ka!Lovely Voice 04,9.78602E+12,20000
525,9/21/2011 21:41,Born To Cook 08,9.78602E+12,20000
530,9/30/2011 22:29,Love Button 04,9.78602E+12,20000
531,9/30/2011 22:34,Namida Usagi-Tears of First Love 04,9.78602E+12,20000
532,9/30/2011 22:36,"Love,Romance,and the World 02",9.78602E+12,20000
533,9/30/2011 22:38,Assasins,9.78602E+12,20000
534,9/30/2011 22:39,My Clumsy Boy 01,9.78602E+12,20000
535,9/30/2011 22:46,My Clumsy Boy 02,9.78602E+12,20000
536,9/20/2011 22:47,Eighty Eight 01,9.78602E+12,20000
539,9/22/2010 11:39,Shanaou Yoshitsune Genpei War 6,9.78979E+12,20000
542,9/22/2010 12:13,The Ghost Conqueror 4,9.78979E+12,20000
548,9/29/2010 22:48,Seer The Genchildren 1,9.78979E+12,20000
547,9/29/2010 22:25,The Prince and The Poor,9.78979E+12,20000
549,9/29/2010 0:32,Wind Rider Sky Age: Special Edition,9.78979E+12,20000
557,9/29/2010 22:22,A Bad Boy Drinks Tea 9,9.78979E+12,20000
558,9/29/2010 22:41,Jun x Sensation 3,9.78979E+12,20000
559,9/29/2010 0:36,Rasetsu&#039;s Flowers 7,9.78979E+12,20000
563,9/29/2010 9:05,Anemone Flower Shop,9.78979E+12,20000
564,9/29/2010 2:49,Lady and the Sea 1,9.78979E+12,20000
565,9/29/2010 3:06,Shanimuni Go 31,9.78979E+12,20000
566,9/29/2010 3:13,Sky Blue Beach 1,9.78979E+12,20000
567,9/29/2010 3:22,You Are My Wing,9.78979E+12,20000
571,9/28/2011 21:43,Meet The Banchou 09,,20000
573,9/28/2011 21:50,Crown Latte,9.78602E+12,20000
574,9/28/2011 21:51,Song of The Sky,9.78602E+12,20000
575,9/28/2011 21:53,World of Dreams,9.78602E+12,20000
576,9/28/2011 21:54,Pudding in Love 04,9.78602E+12,20000
577,9/28/2011 21:56,My Dearest Pochi 02,9.78602E+12,20000
578,9/28/2011 21:57,Ignite Wedge 1,9.78602E+12,20000
580,9/28/2011 22:01,Fragments of Summer,9.78602E+12,20000
581,9/28/2011 22:03,Tabi and the Fellow Travelers 01,9.78602E+12,20000
582,9/28/2011 22:36,My Lovely Chef,9.78602E+12,20000
583,9/28/2011 22:38,Innocent Blade Unveil,9.78602E+12,20000
584,9/28/2011 22:40,Clock Maker&#039;s Love,9.78602E+12,20000
587,10/10/2010 1:53,White Paper Ark 7,9.78979E+12,20000
588,10/10/2010 11:36,Lovers In Paris,9.78979E+12,20000
589,10/10/2010 11:42,Welcome to Rakuan-Inn,9.78979E+12,20000
590,10/10/2010 11:47,Dawn Aria 6,9.78979E+12,20000
591,10/10/2010 13:47,School Baby,9.78979E+12,20000
592,10/15/2010 13:57,Cyboy 1,9.78979E+12,20000
593,10/10/2010 14:05,The Princessa,9.78979E+12,20000
595,10/10/2010 14:20,Monika 135,9.78979E+12,20000
597,10/15/2010 14:08,Miracle Ball 12,9.78979E+12,20000
598,10/15/2010 14:46,Bleach 35,9.78979E+12,20000
599,10/15/2010 14:49,Kimi Ga Suki - I Love You - 2 of 3,9.78979E+12,20000
600,10/3/2011 15:01,How to Make A princess 1,9.78979E+12,20000
601,10/15/2010 15:38,Song of Love 6,9.78979E+12,20000
602,10/15/2010 15:48,Because I Love You 2,9.78979E+12,20000
603,10/15/2010 15:55,Love Remedy,Kohara Yuko,20000
605,10/5/2011 22:02,Super Sweet Honey,9.78602E+12,20000
606,10/5/2011 22:13,Takeru : Opera Susanoh Sword of the Devil 01,9.78602E+12,20000
607,10/5/2011 22:17,Ai Hime-Love and Secret 01,9.78602E+12,20000
608,10/5/2011 22:31,Ai Hime-Love and Secret 02,9.78602E+12,20000
609,10/5/2011 22:32,Ai Hime-Love and Secret 03,9.78602E+12,20000
610,10/5/2011 22:33,Love Sick 01,9.78602E+12,20000
615,10/5/2011 22:44,Moon Fighters 02,9.78602E+12,20000
620,10/20/2010 1:11,A BADBOY DRINKS TEA 10,9.78979E+12,20000
621,10/20/2010 1:20,BEAUTY POP 8,9.78979E+12,20000
629,10/15/2010 1:13,IDOL SHOPPING  4,9.78979E+12,20000
623,10/20/2010 2:13,CANON,9.78979E+12,20000
624,10/20/2010 2:21,COLD HEART,9.78979E+12,20000
625,10/20/2010 2:35,GO! HIROMI GO! 4,9.78979E+12,20000
626,10/20/2010 2:46,KINGDOM OF THE BEAST,9.78979E+12,20000
627,10/20/2010 2:58,ORESAMA TEACHER 3,9.78979E+12,20000
628,10/20/2010 3:10,TO THE TOP! 2,9.78979E+12,20000
631,10/15/2010 12:25,Battle Brawlers  Bakugan 11,9.78979E+12,20000
632,10/20/2010 12:39,Shanaou Yoshitsune Genpei War 7,9.78979E+12,20000
633,10/20/2010 12:52,Love Survival,9.78979E+12,20000
634,10/25/2010 13:22,Misunderstand Girl and Angry Prince,9.78979E+12,20000
636,10/12/2011 17:42,Sable Prince 01,9.78602E+12,20000
637,10/12/2011 17:45,Blizzard Axel 11,9.78602E+12,20000
638,10/12/2011 17:46,The Adventurr of Yoshito Sama 01,9.78602E+12,20000
639,10/12/2011 17:48,Kitche Palette 03,9.78602E+12,20000
640,10/12/2011 17:50,Pure Love Station,9.78602E+12,20000
641,10/12/2011 17:53,My Lovely Class Leader 04,9.78602E+12,20000
642,10/12/2011 17:54,Next to You 01,9.78602E+12,20000
649,10/10/2011 18:14,Aoizaka Baseball Club 21,9.78602E+12,20000
650,10/19/2011 18:16,My Dearest Pochi 03,9.78602E+12,20000
651,10/19/2011 18:17,Eighty Eight 02,9.78602E+12,20000
652,10/19/2011 18:18,"Yona,The girl Standing in the Blush of Dawn 02",9.78602E+12,20000
653,10/19/2011 18:19,"Love,Romance,and the World 03",9.78602E+12,20000
656,10/20/2010 11:24,Intan Permata Rimba 1,9.78979E+12,20000
659,10/15/2010 9:26,Ugly Duckling Become Swan 4,9.78979E+12,20000
662,10/20/2010 14:37,Be A Naughty Girls 1,9.78979E+12,20000
663,10/26/2011 22:28,Ignite Wedge 02,9.78602E+12,20000
664,10/26/2011 22:30,Bleach 43,9.78602E+12,20000
665,10/26/2011 22:33,Samurai Force 01,9.78602E+12,20000
666,10/26/2011 22:34,7 Centi!Love & Friendship 01,9.78602E+12,20000
667,10/26/2011 22:36,7 Centi!Love & Friendship 02,9.78602E+12,20000
