id,published_date,title,isbn,price
128,2011-02-23 00:00:00,Bleach #37,0,16500
129,2011-02-23 00:00:00,B.O.C.A.H.  #2,0,16500
130,2011-02-23 00:00:00,Seer The Genchildren #2,0,16500
133,2011-03-02 00:00:00,Sky Blue Beach #3,0,16500
135,2011-03-02 00:00:00,Spring Love,0,16500
140,2011-03-02 00:00:00,Monika 138,0,16500
141,2011-03-09 00:00:00,Kaicho&#039;s Kitten,0,16500
142,2011-03-09 00:00:00,Golden Age #13,0,16500
143,2011-03-09 00:00:00,Neon Genesis Evangelion #11,0,16500
144,2011-03-09 00:00:00,If Only You Were Here,0,16500
149,2011-03-16 00:00:00,Electric Daisy #7,0,16500
150,2011-03-16 00:00:00,Born To Cook #7,0,16500
151,2011-03-16 00:00:00,Alive #21 (END),0,16500
152,2011-03-16 00:00:00,My Egoist Teacher,0,16500
153,2011-03-16 00:00:00,Pure Love Kamikaze Captain #13	(END),0,16500
157,2011-03-23 00:00:00,Blizard Axel #10,0,16500
158,2011-03-23 00:00:00,Go Hiromi Go # 8	(END),0,16500
159,2011-03-23 00:00:00,Magical X Miracle #3,0,16500
160,2011-03-23 00:00:00,Bleach #38,0,16500
161,2011-03-23 00:00:00,Meet the Banchou #4,0,16500
162,2011-03-23 00:00:00,School Crisis,0,16500
166,2011-03-30 00:00:00,Bleach #39,0,16500
167,2011-03-30 00:00:00,My Sweet Kaicho #10,0,16500
168,2011-03-30 00:00:00,Together in Love #2,0,16500
169,2011-03-30 00:00:00,My Kingdom 01,0,16500
170,2011-03-30 00:00:00,Ultramix Collection #1,0,16500
173,2011-03-30 00:00:00,Rival Next Door #2,0,16500
174,2011-03-30 00:00:00,Love in the Sky #2,0,16500
183,2011-04-24 22:36:00,Monika #139,0,16500
184,2011-03-30 00:00:00,Koloni Jagoan: THE DREAMCATCHERS,0,16500
185,2011-03-30 00:00:00,Koloni Jagoan: 1000 GIGA VOLTS,1.23456789101112E+019,16500
219,2011-05-25 00:00:00,Neon Genesis Evangelion Ironmaiden 2nd #5,9786022100546,16500
220,2011-05-25 00:00:00,Shanaou Yoshitsune Genpei War #12,9786022100843,16500
191,2011-05-04 00:00:00,Aoizaka Baseball Club #19,,16500
192,2011-05-04 00:00:00,Magical X Miracle #5,,16500
193,2011-05-04 00:00:00,Give Me All Your Love #1,,16500
194,2011-05-04 00:00:00,Give Me All Your Love #2 (END),,16500
198,2011-05-11 00:00:00,Meet the Banchou #5,,16500
199,2011-05-11 00:00:00,Out Code #2,9786022100607,16500
200,2011-05-11 00:00:00,Prince X Princess # 2,9786022100294,16500
201,2011-05-11 00:00:00,Pudding in Love #1,9786022100652,16500
205,2011-05-18 00:00:00,Millennium Snow #1,9786022100690,16500
206,2011-05-18 00:00:00,Millennium Snow #2,9786022100706,16500
207,2011-05-18 00:00:00,Together in Love #3,9786022100713,16500
208,2011-05-18 00:00:00,My Life #2,9786022100720,16500
209,2011-05-18 00:00:00,Lieru&#039;s Love Power #1,9786022100782,16500
210,2011-05-18 00:00:00,Lieru&#039;s Love Power #2,9786022100799,16500
211,2011-05-18 00:00:00,Ibu,9786022100775,16500
212,2011-05-18 00:00:00,I Love Food and Karen-Chan,9786022100621,16500
213,2011-05-18 00:00:00,Flying Ice Angel,9786022100638,16500
214,2011-05-18 00:00:00,"Color of Sky, Color of Love",9786022100614,16500
234,2010-07-07 13:30:00,Dawn Aria  Volume.3,9789792342147,16500
222,2011-05-25 00:00:00,To Love a Cool Boy,9786022100812,16500
223,2011-05-25 00:00:00,My Boyfriend in 16,9786022100874,16500
224,2011-05-25 00:00:00,Beauty Pop #10,9786022100430,16500
225,2011-05-25 00:00:00,Moriko in The Wonder Forest,9786022100898,16500
226,2011-05-25 00:00:00,Love Trick,9786022100881,16500
227,2011-05-25 00:00:00,Catwalk Romance,9786022100928,16500
228,2011-05-25 00:00:00,Jun X Sensation #5,9786022100935,16500
232,2011-05-25 00:00:00,Himegirl Attack,9786022100836,16500
235,2010-07-07 16:59:00,ELECTRIC DAISY  Volume.5,9789792342369,16500
240,2010-07-07 13:12:00,Gorgeous Twins,9789792342246,16500
241,2010-07-07 13:40:00,Love Letter,9789792342413,16500
242,2010-07-07 13:58:00,MEET THE BANCHOU Vol. 3,9789792342406,16500
243,2010-07-07 14:36:00,RASETSUÃ¢â‚¬â„¢S FLOWER  Volume.6,9789792342390,16500
244,2010-07-07 15:05:00,"SayakaÃ¢â‚¬â„¢s Special Attack, Big Victory!",9789792342383,16500
247,2010-07-14 21:58:00,GO! HIROMI GO!  Volume.01,9789792342420,16500
249,2010-07-21 23:48:00,THE PRINCESS BOUQUET Volume.3,9789792342482,16500
250,2010-07-21 00:09:00,Sakura Wars #9,9789792342444,16500
253,2010-07-28 23:36:00,Happy Cafe #15,9789792342666,16500
255,2010-07-28 00:31:00,INNOCENT DRAGON #6,7989792342475,16500
260,2010-08-04 15:08:00,BLEACH #31,9789792342932,16500
262,2010-07-04 15:54:00,Sejejak Harap,9789792342687,16500
263,2010-08-04 22:43:00,THE STRAWBERRY MARSHMALLOW 6,9789792342581,16500
265,2010-08-04 12:05:00,Triple Honey,9789792343038,16500
266,2010-08-04 16:43:00,WIZARD IN JULY,9789792342901,16500
268,2010-08-04 17:56:00,"YOWAMUSHI PEDAL, GO! Vol. 8",97897923423007,16500
269,2010-08-11 00:09:00,BATTLE BRAWLERS BAKUGAN 9,9789792342857,16500
270,2010-08-11 00:16:00,BLEACH vol. 32,9789792342949,16500
271,2011-06-01 00:00:00,Bleach #40,9786022100003,16500
273,2011-06-01 00:00:00,Glasses Boy Fans Club,9786022101079,16500
274,2011-06-01 00:00:00,"Hai, Miiko! #23",,16500
275,2011-06-01 00:00:00,Heroine Complex,9786022101017,16500
276,2011-06-01 00:00:00,Love Class,9786022101093,16500
277,2011-06-01 00:00:00,Love Samurai,9786022100911,16500
278,2011-06-01 00:00:00,Magical X Miracle #6  (END),9786022100973,16500
279,2011-06-01 00:00:00,Monika #141,9786022100256,16500
281,2011-06-01 00:00:00,My Tiger Boy #1,9786022100867,16500
282,2011-06-01 00:00:00,My Tiger Boy #2 (END),9786022101000,16500
283,2011-06-01 00:00:00,Out Code #3 (END),9786022101062,16500
285,2011-06-01 00:00:00,Seiyuu-Ka! Lovely Voice #1,9786022101055,16500
286,2011-06-01 00:00:00,Sky Blue Beach #5,9786022100751,16500
290,2011-06-08 00:00:00,Love So Life #4,9786022101130,16500
291,2011-06-08 00:00:00,Meet the Banchou #6,9786022101215,16500
292,2011-06-08 00:00:00,My Devilish Love,9786022101024,16500
294,2011-06-08 00:00:00,Petualangan Hebring,9786022101161,16500
297,2011-06-08 00:00:00,SOS After School,9786022101086,16500
302,2011-06-15 00:00:00,Bleach #41,9786022100027,16500
303,2011-06-15 00:00:00,Just Love Me!,9786022100904,16500
304,2011-06-15 00:00:00,Miracle Kiss,9786022100829,16500
306,2011-06-15 00:00:00,Naughty Boyfriend,9786022101154,16500
309,2011-06-22 00:00:00,Aoizaka Baseball Club #20,9786022100980,16500
310,2011-06-22 00:00:00,Film Girl #1,9786022101383,16500
312,2011-06-22 00:00:00,My Life #3,9786022101338,16500
313,2011-06-22 00:00:00,Neon Genesis Evangelion Ironmaiden 2nd # 6 (END),9786022101147,16500
315,2011-06-22 00:00:00,Pudding in Love #2,9786022101390,16500
316,2011-06-22 00:00:00,Shanaou Yoshitsune Genpei War #13,9786022101314,16500
317,2011-06-22 00:00:00,Song of Love #8 (END),9786022101376,16500
319,2011-06-22 00:00:00,When Love Is Blooming,9786022101291,16500
320,2011-06-29 23:31:00,My Kingdom 03,9786022101222,16500
322,2010-08-11 10:59:00,GO! HIROMI GO!  Volume.2,9789792343045,16500
323,2010-08-11 11:19:00,IJIME â€“ The Invisible Malice,9789792343106,16500
324,2011-07-06 12:00:00,Sky Blue Beach #6 (tamat),9786022100768,16500
325,2011-07-06 12:00:00,Let Me Kiss You,9786022101451,16500
329,2010-07-05 00:27:00,"AH, DEAR BANCHOU! Volume.5",9789792342898,16500
330,2010-07-28 00:58:00,BECAUSE I LOVE YOU  Volume.1,97897923428771,16500
331,2010-07-28 12:56:00,BLEACH  Volume30,9789792341768,16500
334,2011-07-28 00:03:00,DRAGON?GIRL  #5,9789792342888,16500
347,2011-07-13 12:00:00,Meet The Banchou 7,9786022101550,16500
348,2011-07-13 12:00:00,Love Button 2,9786022101581,16500
349,2011-07-13 12:00:00,The Love Helper,9786022101673,16500
350,2011-07-13 12:00:00,My Lovely Class Leader 1,9786022101468,16500
351,2011-07-13 12:00:00,Seiyuu-ka!Lovely Voice 2,9786022101604,16500
352,2011-07-13 12:00:00,Ultramix Collection 2,9786022101567,16500
353,2011-07-13 12:00:00,Last Summer Cinema 1,9786022101727,16500
354,2011-07-13 12:00:00,Love So Life 5,9786022101734,16500
360,2010-07-28 01:14:00,Satu atap,9789792342680,16500
361,2010-07-28 01:24:00,SHANAOU YOSHITSUNE GENPEI WAR  Volume 4,9789792342512,16500
362,2010-07-28 01:45:00,Tell Me One Million Times  Volume 1,9789792342833,16500
366,2010-07-28 22:32:00,YOU CANÂ&#039;T DISAPPEAR FROM ME  Volume 1,9789792342864,16500
367,2010-08-11 10:52:00,MIRACLE BALL  Volume 10,9789792342055,16500
368,2010-08-11 21:46:00,SPARKLING GINGACHOU 10,9789792342994,16500
369,2010-08-11 21:57:00,SUGAR FAMILY Vol. 2,9789792342840,16500
371,2010-08-18 15:07:00,A Badboy Drinks Tea 7,9789792342710,16500
374,2011-07-20 22:18:00,Electric Daisy #8,9786022101574,16500
375,2011-07-20 22:22:00,Namida Usagi_Tears of First Love #2,9786022101598,16500
376,2011-07-20 22:25:00,My Beautiful Model,9786022101802,16500
383,2011-07-20 23:35:00,Love Arrow,9786022101697,16500
386,2011-07-20 23:44:00,Love Me,9786022101703,16500
385,2011-07-20 23:42:00,3 Colors Signal,97860221819,16500
387,2011-07-20 23:46:00,Magical Sweet Mermaid,9786022101512,16500
388,2011-07-20 23:48:00,Sweet Words no Love,97860221529,16500
389,2011-07-20 23:49:00,St Valentines Bodyguard,9786022101505,16500
390,2011-07-27 23:56:00,Shanao Yoshitsune Genpei war #14,9786022101833,16500
391,2011-07-27 23:58:00,My Life #4,9786022101840,16500
392,2011-07-27 23:59:00,Chery #55,9786022101536,16500
403,2011-08-03 14:08:00,Together in Love #4,9786022101918,16500
404,2011-08-03 14:10:00,"We Love You,Shiro!",9786022101932,16500
405,2011-08-03 14:11:00,Last Summer Cinema #2,9786022101963,16500
411,2011-08-03 14:37:00,Koloni Jagoan #4,9786022101857,16500
412,2011-08-03 14:54:00,Pelangi di Naungan Mentari,9786022101758,16500
413,2011-08-03 14:57:00,XOL : The exolight 1,9786022101864,16500
414,2010-08-25 17:37:00,Cermin Putih,9789792343212,16500
421,2010-08-25 09:47:00,Garudaboi 2,9789792343236,16500
422,2010-08-25 09:58:00,GOLDEN AGE Vol.11,9789792343014,16500
427,2011-08-10 12:00:00,My lovely Class Leader #2,9786022101987,16500
428,2011-08-10 12:00:00,Meet The Banchou 08,9786022102007,16500
429,2011-08-10 12:00:00,My lfe #5,9786022102014,16500
430,2011-08-10 12:00:00,Love Button #3,9786022102120,16500
431,2011-08-10 12:00:00,Cherry is Everywhere #2,9786022102137,16500
432,2011-08-10 12:00:00,Princess Gal Paradise #2,9786022102144,16500
433,2011-08-10 12:00:00,Spray King #1,9786022102151,16500
444,2011-08-16 13:20:00,Flower of Queen #2,9786022102212,16500
445,2011-08-16 13:26:00,Kitchen Palette #1,9786022102175,16500
446,2011-08-16 13:28:00,Love at sakura Dormitory,9786022102182,16500
447,2011-08-16 13:29:00,Kumpulan Cerita Terbaik Miiko #4,9786022101994,16500
448,2011-08-16 13:35:00,Pudding in Love #3,9786022102199,16500
449,2011-08-16 13:37:00,Namida Usagi_Tears of First Love #3,9786022102243,16500
450,2011-08-16 13:40:00,Shanaou Yoshitsune Genpei War #15,9786022101925,16500
451,2011-08-16 13:44:00,My Dearest Pochi #1,9786022102267,16500
452,2011-08-16 13:46:00,"Love,romance,and The World #1",9786022102281,16500
453,2011-08-16 13:55:00,Perfect Boy Falls in love,9786022102304,16500
454,2011-08-16 14:03:00,Seiyuu-ka!Lovely Voice #3,9786022102274,16500
461,2011-08-18 22:25:00,Song for My Sweet Home #2,9786022102250,16500
458,2011-08-16 13:26:00,Moon Fighters #1,9786022102168,16500
462,2011-08-18 23:03:00,A Witch Who Looks for Love,9786022102328,16500
463,2011-08-18 23:05:00,Love in The Sky #3,9786022101710,16500
464,2011-08-18 23:06:00,Chocolate Magic,9786022102335,16500
465,2011-08-18 23:07:00,Lovely Lesson Hair Make Episode,9786022102342,16500
466,2011-08-18 23:09:00,Ultra Z Class,9786022102298,16500
467,2011-08-18 23:11:00,Doctors Gentle Love,9786022102359,16500
468,2011-08-18 23:13:00,Honey Love Dandy Teacher,9786022102366,16500
469,2011-08-18 23:14:00,Ijime-If I have Enough Courage,9786022102373,16500
470,2011-08-18 23:16:00,Invicible Lover,9786022102380,16500
471,2011-08-18 23:17:00,Secret Kiss,9786022102397,16500
472,2011-08-18 23:18:00,Honey Love,9786022102403,16500
476,2010-09-01 12:43:00,A Badboy Drinks Tea 8,9789792343410,16500
492,2010-09-09 12:32:00,Miracle Ball 11,9789792343397,16500
493,2010-09-09 12:37:00,Shinobi Life 8,9789792343168,16500
494,2011-09-14 16:05:00,"Sayaka,The Unbeatable Yankee Girl",9786022102595,16500
495,2011-09-14 16:17:00,My Perfect Private Teacher,9786022102588,16500
496,2011-09-14 16:19:00,"Yona,The girl Standing in the Blush of Dawn 01",9786022102502,16500
497,2011-09-09 16:21:00,Love so Life 06,9786022102236,16500
498,2011-09-14 16:19:00,I&#039;ve Loved You Since So Long,9786022102601,16500
499,2011-09-14 16:23:00,Princess Gal Paradise 03,9786022102540,16500
504,2010-09-01 00:18:00,The Minami Family 6,9789792343380,16500
507,2010-09-01 00:46:00,You Can&#039;t Disappear from Me 3 of 4,9789792343465,16500
511,2010-09-22 19:50:00,Go! Hiromi Go! 3,9789792343496,16500
512,2010-09-22 19:57:00,Graffiti of Love,9789792343403,16500
514,2010-09-22 20:32:00,Kimi Ga Suki - I Love You - 1 of 3,9789792343793,16500
515,2010-09-22 20:40:00,Love So Life 1,9789792343786,16500
517,2010-09-22 21:04:00,My Dinosaur Dentis,9789792343588,16500
518,2010-09-22 14:58:00,Oresama Teacher 2,9789792343700,16500
519,2010-09-22 15:02:00,Salon for a Broken Heart,9789792343625,16500
520,2011-09-21 21:30:00,Kitchen Palette 02,9786022102663,16500
521,2011-09-21 21:33:00,Spray King 02,9786022102557,16500
522,2011-09-21 21:34:00,My Lovely Class Leader 03,9786022102632,16500
523,2011-09-21 21:36:00,Love in The Sky 04,9786022102205,16500
524,2011-09-21 21:37:00,Seiyuu-Ka!Lovely Voice 04,9786022102922,16500
525,2011-09-21 21:41:00,Born To Cook 08,9786022102779,16500
530,2011-09-30 22:29:00,Love Button 04,9786022102731,16500
531,2011-09-30 22:34:00,Namida Usagi-Tears of First Love 04,9786022102748,16500
532,2011-09-30 22:36:00,"Love,Romance,and the World 02",9786022103059,16500
533,2011-09-30 22:38:00,Assasins,9786022102878,16500
534,2011-09-30 22:39:00,My Clumsy Boy 01,9786022102755,16500
535,2011-09-30 22:46:00,My Clumsy Boy 02,9786022102762,16500
536,2011-09-20 22:47:00,Eighty Eight 01,9786022102809,16500
539,2010-09-22 11:39:00,Shanaou Yoshitsune Genpei War 6,9789792343687,16500
542,2010-09-22 12:13:00,The Ghost Conqueror 4,9789792343601,16500
548,2010-09-29 22:48:00,Seer The Genchildren 1,9789792343854,16500
547,2010-09-29 22:25:00,The Prince and The Poor,9789792343847,16500
549,2010-09-29 00:32:00,Wind Rider Sky Age: Special Edition,9789792343878,16500
557,2010-09-29 22:22:00,A Bad Boy Drinks Tea 9,9789792343960,16500
558,2010-09-29 22:41:00,Jun x Sensation 3,9789792343717,16500
559,2010-09-29 00:36:00,Rasetsu&#039;s Flowers 7,9789792343946,16500
563,2010-09-29 09:05:00,Anemone Flower Shop,9789792343540,16500
564,2010-09-29 02:49:00,Lady and the Sea 1,9789792344004,16500
565,2010-09-29 03:06:00,Shanimuni Go 31,9789792343991,16500
566,2010-09-29 03:13:00,Sky Blue Beach 1,9789792343939,16500
567,2010-09-29 03:22:00,You Are My Wing,9789792343724,16500
571,2011-09-28 21:43:00,Meet The Banchou 09,,16500
573,2011-09-28 21:50:00,Crown Latte,9786022102854,16500
574,2011-09-28 21:51:00,Song of The Sky,9786022102991,16500
575,2011-09-28 21:53:00,World of Dreams,9786022102991,16500
576,2011-09-28 21:54:00,Pudding in Love 04,9786022102656,16500
577,2011-09-28 21:56:00,My Dearest Pochi 02,9786022102670,16500
578,2011-09-28 21:57:00,Ignite Wedge 1,9786022102649,16500
580,2011-09-28 22:01:00,Fragments of Summer,9786022103004,16500
581,2011-09-28 22:03:00,Tabi and the Fellow Travelers 01,9786022102908,16500
582,2011-09-28 22:36:00,My Lovely Chef,9786022102960,16500
583,2011-09-28 22:38:00,Innocent Blade Unveil,9786022102946,16500
584,2011-09-28 22:40:00,Clock Maker&#039;s Love,9786022102977,16500
587,2010-10-10 01:53:00,White Paper Ark 7,9789792343892,16500
588,2010-10-10 11:36:00,Lovers In Paris,9789792343809,16500
589,2010-10-10 11:42:00,Welcome to Rakuan-Inn,9789792343021,16500
590,2010-10-10 11:47:00,Dawn Aria 6,9789792344066,16500
591,2010-10-10 13:47:00,School Baby,9789792344011,16500
592,2010-10-15 13:57:00,Cyboy 1,9789792343632,16500
593,2010-10-10 14:05:00,The Princessa,9789792343830,16500
595,2010-10-10 14:20:00,Monika 135,9789792341805,16500
597,2010-10-15 14:08:00,Miracle Ball 12,9789792343649,16500
598,2010-10-15 14:46:00,Bleach 35,9789792343564,16500
599,2010-10-15 14:49:00,Kimi Ga Suki - I Love You - 2 of 3,9789792344035,16500
600,2011-10-03 15:01:00,How to Make A princess 1,9789792344110,16500
601,2010-10-15 15:38:00,Song of Love 6,9789792344097,16500
602,2010-10-15 15:48:00,Because I Love You 2,9789792344158,16500
603,2010-10-15 15:55:00,Love Remedy,Kohara Yuko,16500
605,2011-10-05 22:02:00,Super Sweet Honey,9786022102953,16500
606,2011-10-05 22:13:00,Takeru : Opera Susanoh Sword of the Devil 01,9786022103097,16500
607,2011-10-05 22:17:00,Ai Hime-Love and Secret 01,9786022102687,16500
608,2011-10-05 22:31:00,Ai Hime-Love and Secret 02,9786022102694,16500
609,2011-10-05 22:32:00,Ai Hime-Love and Secret 03,9786022102700,16500
610,2011-10-05 22:33:00,Love Sick 01,9786022102526,16500
615,2011-10-05 22:44:00,Moon Fighters 02,9786022102847,16500
620,2010-10-20 01:11:00,A BADBOY DRINKS TEA 10,9789792344073,16500
621,2010-10-20 01:20:00,BEAUTY POP 8,9789792343618,16500
623,2010-10-20 02:13:00,CANON,9789792343885,16500
624,2010-10-20 02:21:00,COLD HEART,9789792344141,16500
625,2010-10-20 02:35:00,GO! HIROMI GO! 4,9789792344202,16500
626,2010-10-20 02:46:00,KINGDOM OF THE BEAST,9789792342284,16500
627,2010-10-20 02:58:00,ORESAMA TEACHER 3,9789792344243,16500
628,2010-10-20 03:10:00,TO THE TOP! 2,9789792344127,16500
631,2010-10-15 12:25:00,Battle Brawlers  Bakugan 11,9789792344264,16500
632,2010-10-20 12:39:00,Shanaou Yoshitsune Genpei War 7,9789792343922,16500
633,2010-10-20 12:52:00,Love Survival,9789792344240,16500
634,2010-10-25 13:22:00,Misunderstand Girl and Angry Prince,9789792344332,16500
636,2011-10-12 17:42:00,Sable Prince 01,9786022102915,16500
637,2011-10-12 17:45:00,Blizzard Axel 11,9786022103271,16500
638,2011-10-12 17:46:00,The Adventurr of Yoshito Sama 01,9786022102564,16500
639,2011-10-12 17:48:00,Kitche Palette 03,9786022103165,16500
640,2011-10-12 17:50:00,Pure Love Station,9786022102618,16500
641,2011-10-12 17:53:00,My Lovely Class Leader 04,9786022103035,16500
642,2011-10-12 17:54:00,Next to You 01,9786022102717,16500
649,2011-10-10 18:14:00,Aoizaka Baseball Club 21,9786022103356,16500
650,2011-10-19 18:16:00,My Dearest Pochi 03,9786022103202,16500
651,2011-10-19 18:17:00,Eighty Eight 02,9786022103219,16500
652,2011-10-19 18:18:00,"Yona,The girl Standing in the Blush of Dawn 02",9786022103226,16500
653,2011-10-19 18:19:00,"Love,Romance,and the World 03",9786022103233,16500
663,2011-10-26 22:28:00,Ignite Wedge 02,9786022103295,16500
664,2011-10-26 22:30:00,Bleach 43,9786022103264,16500
665,2011-10-26 22:33:00,Samurai Force 01,9786022102861,16500
666,2011-10-26 22:34:00,7 Centi!Love & Friendship 01,9786022103172,16500
667,2011-10-26 22:36:00,7 Centi!Love & Friendship 02,9786022103172,16500
668,2011-10-26 22:38:00,7 Centi!Love & Friendship 03,9786022103196,16500
669,2011-10-26 22:38:00,Tabi and The Fellow Traveler 02,9786022103301,16500
670,2011-10-26 22:40:00,Roman Club 01,9786022103240,16500
671,2011-10-26 22:41:00,Spray King 03,9786022103370,16500
672,2011-10-26 22:43:00,Tokyo Angel 02,9786022100386,16500
674,2011-10-26 22:48:00,Intan Permata Rimba 04,9786022102892,16500
676,2010-11-15 13:56:00,Cyboy 2,9789792344165,16500
681,2010-11-20 23:15:00,Sky Blue Beach 2,9789792344400,16500
680,2010-11-20 23:02:00,Rifle Girl,9789792344318,16500
683,2010-11-20 23:35:00,Love So Life 2,9789792344325,16500
684,2010-11-20 23:39:00,Shanimuni Go 32,9789792344387,16500
685,2010-11-25 13:16:00,BATTLE BRAWLERS BAKUGAN 12,9789792344417,16500
688,2010-11-25 13:59:00,GO! HIROMI GO!  VOL. 05,9789792344425,16500
689,2011-11-02 20:50:00,Sable Prince 02,9786022102427,16500
690,2011-11-02 20:51:00,Erementar gerad 01,9786022103080,16500
691,2011-11-02 20:55:00,Love Sick 02,9786022103417,16500
692,2011-11-02 20:56:00,Next To you 02,9786022103448,16500
