id,id_media_type,published_date,title,url,link_download,link_full_version,author,isbn,price,rate,jenis_rate,origin,size,page,tags,summary,status,image,image_preview_1,image_preview_2,image_preview_3,image_preview_4,image_preview_5
3031,1,16/03/2016,Hey I'm Popular 04,http://www.gramedia.com,,,JUNKO,978-602-339-820-1,20000,4,R,Jepang,"11,2 x 17,6",168,"drama,romance,school life","1. Kae kembali menjadi gemuk, tapi kemudian berhasil jadi cantik lagi. 
2. Igarashi yang kembali jatuh cinta pada Kae, mulai mendekatinya secara serius!!
3. Lalu, Nanashima yang tak mau kalah dari Igarashi pun mulai bergerak!!
4. Kalian juga bisa membaca bonus cerita tentang White Day dan melihat desain karakter komik Hey, I’m Popular yang diungkap habishabisan. Bagaimana ini?!!
",,3031_Hey_I'm_Popular_04.jpg,,,,,
3032,1,16/03/2016,Stardust Wink 02,http://www.gramedia.com,,,NANA HARUTA,978-602-339-822-5,20000,5,R,Jepang,"11,2 x 17,6",176,"drama,romance,shoujo,school life","Halo, aku Mashiro! 
Aku jadi guru privat Anna 
yang akan mengikuti ujian masuk SMA.
Katanya, aku ini cinta pertama Anna. 
Tapi aku tahu siapa sebenarnya yang disukai Anna 
baik dulu maupun sekarang... ?
",,3032_Stardust_Wink_02.jpg,,,,,
3033,1,16/03/2016,Extra Girl 03,http://www.gramedia.com,,,MICHIYO AKAISHI,978-602-339-814-0,20000,5,R,Jepang,"11,2 x 17,6",192,"drama,mystery,investigation","“Ayo, berjuang dengan mempertaruhkan nyawa. Kalau kamu serius, aku juga akan serius mengorbitkanmu. Akan kulindungi kamu sekuat tenaga!”, ucap Fuji.
Kuon berjuang mengejar pembunuh adik kembarnya, Shion. Untuk melindungi Kuon, Okusu sang manajer memberi nama baru untuknya, “KU” dan mendorongnya membuat debut besar di dunia hiburan! Dan terjadilah perubahan besar dalam hubungan Kuon dan Fuji, mantan pacar Shion!

",,3033_Extra_Girl_03.jpg,,,,,
3034,1,16/03/2016,No. 6 vol. 7,http://www.gramedia.com,,,ATSUKO ASANO / HINOKI KINO,978-602-339-818-8,20000,5,R,Jepang,"11,2 x 17,6",168,"drama,action,adventure","“Sion, apa yang ada dalam pikiranmu?”
Sion dan Nezumi berhasil masuk ke dalam Lembaga Pemasyarakatan dengan memanfaatkan keributan yang dipicu Inukashi. Dalam perjalanan menuju lantai teratas untuk menyelamatkan Safu, mereka berdua menemukan barisan jasad manusia yang telah dikeluarkan otaknya. 
Sungguh pemandangan yang mengerikan! 
Tidak lama kemudian, Nezumi yang terpojok sudah bersiap untuk mati, akan tetapi Sion malah mengacungkan pistol kepada musuh! Mampukah Sion dan Nezumi selamat dari pertarungan hidup dan mati ini?!
",,3034_No._6_vol._7.jpg,,,,,
3035,1,16/03/2016,Sayonara Piano Sonata 02 of 3,http://www.gramedia.com,,,HIKARU SUGII / AKA AKASAKA,978-602-339-761-7,20000,4,R,Jepang,"11,4 x 16,8",200,"drama,school life,shoujo","Nao bertemu dengan gadis misterius itu secara kebetulan. Dia terpesona oleh permainan pianonya. Barulah dia tersadar bahwa gadis itu adalah Ebisawa Mifuyu, pianis muda jenius yang kabarnya sudah mundur dari dunia musik!
Ringkasan cerita:
Nao adalah seorang pemuda yang suka utak atik barang, anak seorang kritikus musik yang tak bertanggung jawab. Karena biasa dengar musik, Nao punya selera bagus. Saat mencari onderdil untuk alat yang rusak, Nao bertemu dengan Ebisawa Mifuyu, seorang pianis muda jenius yang sudah mundur dari dunia musik. Ternyata Ebisawa pindah ke sekolahnya, dan di sana dia tak lagi main piano, melainkan main gitar.",,3035_Sayonara_Piano_Sonata_02_of_3.jpg,,,,,
3036,1,16/03/2016,The Binding Princess 02 of 3,http://www.gramedia.com,,,HARU HIMENO / YUMA MIZUKI,978-602-339-782-2,20000,4,R,Jepang,"11,4 x 16,8",208,"drama,shoujo,mystery","Kukuri dan Tsumugi berusaha menghilangkan kutukan yang membuat Mikado kehilangan kesadarannya. Tapi Kukuri sadar bahwa sekalipun dia berhasil menyelamatkan Mikado, dia tidak bisa terus berlari dan menghindari kakaknya. Kukuri pun berniat untuk kembali ke desa Himekami dan menghadapi takdirnya. Apakah yang akan ditemuinya di sana? ",,3036_The_Binding_Princess_02_of_3.jpg,,,,,
3037,1,16/03/2016,Dr Shiina’s Wildlife Encyclopedia 05,http://www.gramedia.com,,,SHIYA TOTSUKI,978-602-339-823-2,20000,4,R,Jepang,"11,4 x 16,8",168,"drama,adventure,shoujo","Pejabat tingkat atas Universitas Yamasuso terguncang dengan terungkapnya hubungan antara komisaris universitas dengan Asosiasi Binatang Gordon yang terkenal dengan aktivitas perlindungan alamnya yang ekstrem. Sementara itu, asisten riset yang tenang, Ryo Shiina, associate Profesor yang jenius, Hana, dan rekanrekannya di laboratorium… apakah mereka akan terus menimbulkan masalah sulit yang tak selaras dengan harihari hewan yang damai…? 

Inilah kisah tentang ilmuwan pemula dan pengamatan ekologi seharihari hewan!",,3037_Dr_Shiina’s_Wildlife_Encyclopedia_05.jpg,,,,,
3038,1,16/03/2016,The General's Daughter 11,http://www.gramedia.com,,,HAN YU RANG,978-602-339-824-9,30000,5,R,Korea,"13,2 x 20",160,"drama,slice of life,romance","Peristiwa yang menimpa kakaknya membuat Do Dan Ji semakin marah pada Ship Do Kki. Meski orangtuanya rela berdamai dengan ayah Ship Do Kki, tapi Do Dan Ji tidak mau membiarkan Ship Do Kki begitu saja. Kini Ship Do Kki dan Kim Hee Woon telah mengetahui identitas dirinya dan saudara kembarnya. Lalu bagaimana nasib mereka di sekolah?
",,3038_The_General's_Daughter_11.jpg,,,,,
3039,1,16/03/2016,Death Note 05 (terbit ulang),http://www.gramedia.com,,,TSUGUMI OHBA / TAKESHI OBATA,978-602-339-789-1,20000,5,R,Jepang,"11,2 x 17,6",200,"drama,mystery,psychological","Untuk mengamankan Misa, Light yang terdesak meminta agar dirinya disekap. Setelah itu, ia memberitahu Ryuk untuk membuang DEATH NOTE miliknya! Apa yang sedang direncanakannya? Sementara itu, diamdiam KIRA beraksi kembali!",,3039_Death_Note_05_(terbit_ulang).jpg,,,,,
3040,1,16/03/2016,Death Note 06 (terbit ulang),http://www.gramedia.com,,,TSUGUMI OHBA / TAKESHI OBATA,978-602-339-790-7,20000,5,R,Jepang,"11,2 x 17,6",200,"drama,mystery,psychological","Setelah Yagami dan Amane, kini muncul KIRA yang lain. 
Namun, KIRA yang satu ini melakukan pembunuhan demi kepentingan pribadi dan berlindung di balik 8 orang kuat Yotsuba. 
Ryuzaki dan Light bekerja sama untuk menangkapnya, namun Matsudalah yang akan menentukan berhasil tidaknya rencana perburuan terhadap KIRA! ",,3040_Death_Note_06_(terbit_ulang).jpg,,,,,
3041,1,16/03/2016,Death Note 07 (terbit ulang),http://www.gramedia.com,,,TSUGUMI OHBA / TAKESHI OBATA,978-602-339-791-4,20000,5,R,Jepang,"11,2 x 17,6",200,"drama,mystery,psychological","Para penyelidik dan polisi sudah mengepung Higuchi yang memiliki Death Note. Apakah Light akan mendapatkan kembali Death Note miliknya? Lalu, apakah rencana yang sudah dirancang Light sebelum disekap menjadi kenyataan?  Fakta mengejutkan telah menunggu..!
",,3041_Death_Note_07_(terbit_ulang).jpg,,,,,
3042,1,16/03/2016,Death Note 08 (terbit ulang),http://www.gramedia.com,,,TSUGUMI OHBA / TAKESHI OBATA,978-602-339-792-1,20000,5,R,Jepang,"11,2 x 17,6",208,"drama,mystery,psychological","Bersamaan dengan kematian L, dunia ideal yang dicitacitakan oleh Light Yagami mulai mendekati kenyataan. Tapi, dua penerus L yaitu Near dan Mello mulai beraksi. Pertarungan perebutan DEATH NOTE  kembali dimulai! Mello kemudian menculik Sayu Yagami dan meminta pertukaran dengan DEATH NOTE...!",,3042_Death_Note_08_(terbit_ulang).jpg,,,,,
3043,1,23/03/2016,Shanaou Yoshitsune Genpei War 28,http://www.gramedia.com,,,HIROFUMI SAWADA,978-602-339-804-1,25000,5,R,Jepang,"11,2 x 17,6",248,"drama,action,battle","Hyota, seorang pengamen jalanan, berhasil menggulingkan Heike sebagai Yoshitsune menggantikan Ushiwaka. Namun, setelah identitasnya terkuak, Yoritomo malah memutuskan untuk membunuh Yoshitsune. 
Sementara itu, Minamoto no Yukiie datang menemui Yoshitsune untuk mengajaknya melakukan pemberontakan terhadap Kamakura!
",,3043_Shanaou_Yoshitsune_Genpei_War_28.jpg,,,,,
